22177991,Eighty-year trends in infant weight and length growth: the Fels Longitudinal Study.,J Pediatr,Johnson W and Choh AC and Soloway LE and Czerwinski SA and Towne B and Demerath EW,Missing,"OBJECTIVES: To investigate secular trends in weight and length growth from birth to 3 years of age in infants born from 1930 to 2008, and to assess whether these trends were associated with concurrent trends in pace of infant skeletal maturation and maternal body mass index. STUDY DESIGN: Longitudinal weight and length data from 620 infants (302 girls) were analyzed with mixed effects modeling to produce growth curves and predicted anthropometry for infants born from 1930 to 1949, 1950 to 1969, 1970 to 1989, and 1990 to 2008. RESULTS: The most pronounced differences in growth occurred in the first year of life. Infants born after 1970 were approximately 450 g heavier and 1.4 cm longer at birth, but demonstrated slower growth to 1 year of age than infants born before 1970. Growth trajectories converged after 1 year of age. There was no evidence that relative skeletal age, maternal body mass index, or maternal age together mediated associations between cohort and growth. CONCLUSIONS: Recent birth cohorts may be characterized not only by greater birth size, but also by subsequent catch-down growth. Trends over time in human growth do not increase monotonically, and growth velocity in the first year may have declined compared with preceding generations.","Analysis of Variance *Birth Weight Body Composition *Body Height Body Mass Index Child Development/*physiology Cohort Studies Female Follow-Up Studies Growth and Development/*physiology Humans Infant Infant, Newborn Linear Models Longitudinal Studies Male Risk Factors Sex Factors Time Factors"
22944872,"Effect of nonpayment for hospital-acquired, catheter-associated urinary tract infection: a statewide analysis.",Ann Intern Med,Meddings JA and Reichert H and Rogers MA and Saint S and Stephansky J and McMahon LF,umich,"BACKGROUND: Most (59% to 86%) hospital-acquired urinary tract infections (UTIs) are catheter-associated urinary tract infections (CAUTIs). As of 2008, claims data are used to deny payment for certain hospital-acquired conditions, including CAUTIs, and publicly report hospital performance. OBJECTIVE: To examine rates of UTIs in adults that are coded in claims data as hospital-acquired and catheter-associated events and evaluate how often nonpayment for CAUTI lowers hospital payment. DESIGN: Before-and-after study of all-payer cross-sectional claims data. SETTING: 96 nonfederal acute care Michigan hospitals. PATIENTS: Nonobstetric adults discharged in 2007 (n = 767 531) and 2009 (n = 781 343). MEASUREMENTS: Hospital rates of UTIs (categorized as catheter-associated or hospital-acquired) and frequency of reduced payment for hospital-acquired CAUTIs. RESULTS: Hospitals frequently requested payment for non-CAUTIs as secondary diagnoses: 10.0% (95% CI, 9.5% to 10.5%) of discharges in 2007 and 10.3% (CI, 9.8% to 10.9%) in 2009. Hospital rates of CAUTI were very low: 0.09% (CI, 0.06% to 0.12%) in 2007 and 0.14% (CI, 0.11% to 0.17%) in 2009. In 2009, 2.6% (CI, 1.6% to 3.6%) of hospital-acquired UTIs were described as CAUTIs. Nonpayment for hospital-acquired CAUTIs reduced payment for 25 of 781 343 (0.003%) hospitalizations in 2009. LIMITATIONS: Data are from only 1 state and involved only 1 year before and after nonpayment for complications. Hospital prevention practices were not examined. CONCLUSION: Catheter-associated UTI rates determined by claims data seem to be inaccurate and are much lower than expected from epidemiologic surveillance data. The financial impact of current nonpayment policy for hospital-acquired CAUTI is low. Claims data are currently not valid data sets for comparing hospital-acquired CAUTI rates for the purpose of public reporting or imposing financial incentives or penalties. PRIMARY FUNDING SOURCE: Blue Cross Blue Shield of Michigan Foundation.","Adult Catheter-Related Infections/*economics/epidemiology Clinical Coding Cross Infection/*economics/epidemiology/etiology Economics, Hospital Humans Insurance Claim Review Medicare/economics Michigan/epidemiology *Reimbursement, Incentive Retrospective Studies United States Urinary Catheterization/*adverse effects Urinary Tract Infections/*economics/epidemiology/etiology"
22945282,Perfluorooctanoic acid and cardiovascular disease in US adults.,Arch Intern Med,Shankar A and Xiao J and Ducatman A,wvu,"BACKGROUND: Cardiovascular disease (CVD) is a major public health problem. Identifying novel risk factors for CVD, including widely prevalent environmental exposures, is therefore important. Perfluorooctanoic acid (PFOA) is a manmade chemical used in the manufacture of common household consumer products. Biomonitoring surveys have shown that PFOA is detectable in the blood of more than 98% of the US population. Experimental animal studies suggest that an association between PFOA and CVD is plausible. However, this association in humans has not been previously examined. We therefore examined the independent relationship between serum PFOA levels and CVD outcomes in a representative sample of Americans. METHODS: We examined 1216 subjects (51.2% women) from the 1999-2003 National Health and Nutritional Examination Survey. Serum PFOA levels were examined in quartiles. The main outcomes of interest were self-reported CVD, including coronary heart disease and stroke, and objectively measured peripheral arterial disease (PAD), defined as an ankle-brachial blood pressure index of less than 0.9. RESULTS: We found that increasing serum PFOA levels are positively associated with CVD and PAD, independent of confounders such as age, sex, race/ethnicity, smoking status, body mass index, diabetes mellitus, hypertension, and serum cholesterol level. Compared with quartile 1 (reference) of PFOA level, the multivariable odds ratio (95% CI) among subjects in quartile 4 was 2.01 (1.12-3.60; P = .01 for trend) for CVD and 1.78 (1.03-3.08; P = .04 for trend) for PAD. CONCLUSION: Exposure to PFOA is associated with CVD and PAD, independent of traditional cardiovascular risk factors.",Adult Caprylates/*blood Cardiovascular Diseases/*blood/*epidemiology/etiology *Environmental Exposure Female Fluorocarbons/*blood Humans Male Prevalence Risk Factors United States
22945454,Caregivers' perceptions of patients as reminders to improve hand hygiene.,Arch Intern Med,Longtin Y and Farquet N and Gayet-Ageron A and Sax H and Pittet D,Missing,Missing,"Caregivers/*psychology Cross-Sectional Studies *Guideline Adherence Hand Hygiene/*standards *Health Knowledge, Attitudes, Practice Health Personnel/*psychology Humans Questionnaires"
22892152,Visual field loss and accelerometer-measured physical activity in the United States.,Ophthalmology,van Landingham SW and Willis JR and Vitale S and Ramulu PY,Missing,"OBJECTIVE: To determine whether visual field (VF) loss is associated with lower levels of accelerometer-defined walking or physical activity in a nationally representative sample of American adults. DESIGN: Cross-sectional study. PARTICIPANTS: A total of 2934 adults aged 40 years or older who participated in the examination component of the 2005-2006 National Health and Nutritional Examination Survey. METHODS: Frequency-doubling technology (FDT) testing was performed in both eyes and used to categorize subjects as having no VF loss, unilateral VF loss, or bilateral VF loss. Accelerometer data were collected over 7 days of normal activity. MAIN OUTCOME MEASURES: Steps per day and daily minutes of moderate or vigorous physical activity (MVPA). RESULTS: A total of 1468 participants (50.0%) had complete FDT and accelerometer data. Individuals without VF loss averaged 9751 steps/day and 20.8 minutes/day of MVPA, compared with 8023 steps/day and 14.5 minutes/day for subjects with unilateral VF loss (age-adjusted P = 0.11 and P = 0.51) and 6840 steps/day and 10.1 minutes/day for subjects with bilateral VF loss (age-adjusted P = 0.02 and 0.09, respectively). In multivariable models adjusted for age, sex, race/ethnicity, education, and several comorbid illnesses, individuals with bilateral VF loss took 17% fewer steps per day (P < 0.01) and engaged in 30% less MVPA (P = 0.02) than individuals without VF loss. No significant difference in steps per day or MVPA was observed between individuals with unilateral VF loss and no VF loss (P > 0.05). In addition to VF loss, older age, female sex, arthritis, diabetes, congestive heart failure (CHF), and stroke were significantly associated with fewer daily steps and minutes of MVPA (P < 0.05). CONCLUSIONS: Bilateral VF loss is associated with less walking and physical activity in American adults. Patients with bilateral VF loss should be encouraged to engage safely in more physical activity. FINANCIAL DISCLOSURE(S): The author(s) have no proprietary or commercial interest in any materials discussed in this article.",Accelerometry/instrumentation Adult Aged Cross-Sectional Studies Exercise/*physiology Exercise Test/instrumentation Female Humans Male Middle Aged Motor Activity/physiology Nutrition Surveys Quality of Life Risk Factors United States Vision Disorders/*physiopathology Visual Acuity/physiology Visual Fields/*physiology
22875879,"Migraine, weight gain and the risk of becoming overweight and obese: a prospective cohort study.",Cephalalgia,Winter AC and Wang L and Buring JE and Sesso HD and Kurth T,Missing,"BACKGROUND: Some cross-sectional studies have suggested an association between migraine and increased body weight. However, prospective data on the association are lacking. METHODS: We conducted a prospective cohort study among 19,162 participants in the Women's Health Study who had a body mass index (BMI) of 18.5- <25 kg/m(2) at baseline. Migraine was self-reported by standardized questionnaires. Main outcome measures were incident overweight (BMI >/= 25 kg/m(2)), incident obesity (BMI >/= 30 kg/m(2)) and mean weight change. Age- and multivariable-adjusted hazard ratios (HRs) were calculated for the association between migraine and incident overweight and obesity. Differences in weight change were evaluated by analysis of covariance (ANCOVA). RESULTS: A total of 3,483 (18.2%) women reported any migraine history. After 12.9 years of follow-up, 7916 incident overweight and 730 incident obesity cases occurred. Migraineurs had multivariable-adjusted HRs (95% confidence interval) of 1.11 (1.05-1.17) for becoming overweight and 1.00 (0.83-1.19) for becoming obese. These associations remained stable after censoring for chronic diseases and were similar according to migraine aura status. Multivariable-adjusted mean weight change from baseline to the end of study was +4.7 kg for migraineurs and +4.4 kg for women without migraine (p = 0.02). CONCLUSION: Results of this large prospective study of middle-aged women do not indicate a consistent association between migraine and incident overweight, obesity or relevant weight gain.",Body Mass Index Cohort Studies Female Humans Middle Aged Migraine Disorders/*epidemiology/etiology Obesity/complications/*epidemiology Overweight/complications/epidemiology Proportional Hazards Models Questionnaires *Weight Gain
22949563,Effect of a centralized prescription network on inappropriate prescriptions for opioid analgesics and benzodiazepines.,CMAJ,Dormuth CR and Miller TA and Huang A and Mamdani MM and Juurlink DN,Missing,"BACKGROUND: Opioid analgesics and benzodiazepines are often misused in clinical practice. We determined whether implementation of a centralized prescription network offering real-time access to patient-level data on filled prescriptions (PharmaNet) reduced the number of potentially inappropriate prescriptions for opioids and benzodiazepines. METHODS: We conducted a time series analysis using prescription records between Jan. 1, 1993, and Dec. 31, 1997, for residents of the province of British Columbia who were receiving social assistance or were 65 years or older. We calculated monthly percentages of filled prescriptions for an opioid or a benzodiazepine that were deemed inappropriate (those issued by a different physician and dispensed at a different pharmacy within 7 days after a filled prescription of at least 30 tablets of the same drug). RESULTS: Within 6 months after implementation of PharmaNet in July 1995, we observed a relative reduction in inappropriate filled prescriptions for opioids of 32.8% (95% confidence interval [CI] 31.0%-34.7%) among patients receiving social assistance; inappropriate filled prescriptions for benzodiazepines decreased by 48.6% (95% CI 43.2%-53.1%). Similar and statistically significant reductions were observed among residents 65 years or older. INTERPRETATION: The implementation of a centralized prescription network was associated with a dramatic reduction in inappropriate filled prescriptions for opioids and benzodiazepines.","Adult Aged Analgesics, Opioid/*therapeutic use Benzodiazepines/*therapeutic use British Columbia Confidence Intervals Cross-Sectional Studies Databases, Factual Drug Prescriptions/*standards/statistics & numerical data *Drug Therapy, Computer-Assisted Drug Utilization/statistics & numerical data/trends Drug and Narcotic Control/organization & administration Electronic Prescribing Female Humans Inappropriate Prescribing/*prevention & control/statistics & numerical data Incidence Information Services/*organization & administration Male Middle Aged Organizational Innovation Pharmaceutical Services/*organization & administration Quality Control Retrospective Studies"
22959217,Long-term use of standardised Ginkgo biloba extract for the prevention of Alzheimer's disease (GuidAge): a randomised placebo-controlled trial.,Lancet Neurol,Vellas B and Coley N and Ousset PJ and Berrut G and Dartigues JF and Dubois B and Grandjean H and Pasquier F and Piette F and Robert P and Touchon J and Garnier P and Mathiex-Fortunet H and Andrieu S,Missing,"BACKGROUND: Prevention strategies are urgently needed to tackle the growing burden of Alzheimer's disease. We aimed to assess efficacy of long-term use of standardised ginkgo biloba extract for the reduction of incidence of Alzheimer's disease in elderly adults with memory complaints. METHODS: In the randomised, parallel-group, double-blind, placebo-controlled GuidAge clinical trial, we enrolled adults aged 70 years or older who spontaneously reported memory complaints to their primary-care physician in France. We randomly allocated participants in a 1:1 ratio according to a computer-generated sequence to a twice per day dose of 120 mg standardised ginkgo biloba extract (EGb761) or matched placebo. Participants and study investigators and personnel were masked to study group assignment. Participants were followed-up for 5 years by primary-care physicians and in expert memory centres. The primary outcome was conversion to probable Alzheimer's disease in participants who received at least one dose of study drug or placebo, compared by use of the log-rank test. This study is registered with ClinicalTrials.gov, number NCT00276510. FINDINGS: Between March, 2002, and November, 2004, we enrolled and randomly allocated 2854 participants, of whom 1406 received at least one dose of ginkgo biloba extract and 1414 received at least one dose of placebo. By 5 years, 61 participants in the ginkgo group had been diagnosed with probable Alzheimer's disease (1.2 cases per 100 person-years) compared with 73 participants in the placebo group (1.4 cases per 100 person-years; hazard ratio [HR] 0.84, 95% CI 0.60-1.18; p=0.306), but the risk was not proportional over time. Incidence of adverse events was much the same between groups. 76 participants in the ginkgo group died compared with 82 participants in the placebo group (0.94, 0.69-1.28; p=0.68). 65 participants in the ginkgo group had a stroke compared with 60 participants in the placebo group (risk ratio 1.12, 95% CI 0.77-1.63; p=0.57). Incidence of other haemorrhagic or cardiovascular events also did not differ between groups. INTERPRETATION: Long-term use of standardised ginkgo biloba extract in this trial did not reduce the risk of progression to Alzheimer's disease compared with placebo. FUNDING: Ipsen.","Aged Aged, 80 and over Alzheimer Disease/diagnosis/genetics/*prevention & control Double-Blind Method Female Humans Male Memory Disorders/diagnosis/*drug therapy *Phytotherapy Plant Extracts/*administration & dosage/adverse effects Time Factors Treatment Outcome"
22910239,Cranberry juice for the prevention of pediatric urinary tract infection: a randomized controlled trial.,J Urol,Afshar K and Stothers L and Scott H and MacNeily AE,Missing,"PURPOSE: Proanthocyanidins found in cranberry have been reported to have in vitro and in vivo antibacterial activity. We determined the effectiveness of cranberry juice for the prevention of urinary tract infections in children. MATERIALS AND METHODS: A total of 40 children were randomized to receive daily cranberry juice with high concentrations of proanthocyanidin vs cranberry juice with no proanthocyanidin for a 1-year period. The study was powered to detect a 30% decrease in the rate of symptomatic urinary tract infection with type I and II errors of 0.05 and 0.2, respectively. Toilet trained children up to age 18 years were eligible if they had at least 2 culture documented nonfebrile urinary tract infections in the calendar year before enrollment. Patients with anatomical abnormalities (except for primary vesicoureteral reflux) were excluded from study. Subjects were followed for 12 months. The participants, clinicians, outcome assessor and statistician were all blinded to treatment allocation. RESULTS: Of the children 39 girls and 1 boy were recruited. Mean and median patient age was 9.5 and 7 years, respectively (range 5 to 18). There were 20 patients with comparable baseline characteristics randomized to each group. After 12 months of followup the average incidence of urinary tract infection in the treatment group was 0.4 per patient per year and 1.15 in the placebo group (p = 0.045), representing a 65% reduction in the risk of urinary tract infection. CONCLUSIONS: Cranberry juice with high concentrations of proanthocyanidin appears to be effective in the prevention of pediatric nonfebrile urinary tract infections. Further studies are required to determine the cost-effectiveness of this approach.","Adolescent *Beverages Child Child, Preschool Double-Blind Method Female Humans Male *Phytotherapy Proanthocyanidins/*therapeutic use Urinary Tract Infections/*prevention & control *Vaccinium macrocarpon"
22933432,Personalized genetic risk counseling to motivate diabetes prevention: a randomized trial.,Diabetes Care,Grant RW and O'Brien KE and Waxler JL and Vassy JL and Delahanty LM and Bissett LG and Green RC and Stember KG and Guiducci C and Park ER and Florez JC and Meigs JB,kp,"OBJECTIVE: To examine whether diabetes genetic risk testing and counseling can improve diabetes prevention behaviors. RESEARCH DESIGN AND METHODS: We conducted a randomized trial of diabetes genetic risk counseling among overweight patients at increased phenotypic risk for type 2 diabetes. Participants were randomly allocated to genetic testing versus no testing. Genetic risk was calculated by summing 36 single nucleotide polymorphisms associated with type 2 diabetes. Participants in the top and bottom score quartiles received individual genetic counseling before being enrolled with untested control participants in a 12-week, validated, diabetes prevention program. Middle-risk quartile participants were not studied further. We examined the effect of this genetic counseling intervention on patient self-reported attitudes, program attendance, and weight loss, separately comparing higher-risk and lower-risk result recipients with control participants. RESULTS: The 108 participants enrolled in the diabetes prevention program included 42 participants at higher diabetes genetic risk, 32 at lower diabetes genetic risk, and 34 untested control subjects. Mean age was 57.9 +/- 10.6 years, 61% were men, and average BMI was 34.8 kg/m(2), with no differences among randomization groups. Participants attended 6.8 +/- 4.3 group sessions and lost 8.5 +/- 10.1 pounds, with 33 of 108 (30.6%) losing >/=5% body weight. There were few statistically significant differences in self-reported motivation, program attendance, or mean weight loss when higher-risk recipients and lower-risk recipients were compared with control subjects (P > 0.05 for all but one comparison). CONCLUSIONS: Diabetes genetic risk counseling with currently available variants does not significantly alter self-reported motivation or prevention program adherence for overweight individuals at risk for diabetes.","Aged Diabetes Mellitus, Type 2/*genetics/*prevention & control Female *Genetic Counseling Genetic Testing Humans Male Middle Aged Motivation Overweight"
22903961,Sleep apnoea is a common occurrence in females.,Eur Respir J,Franklin KA and Sahlin C and Stenlund H and Lindberg E,Missing,"Obstructive sleep apnoea (OSA) is primarily regarded as a male disorder, presenting with snoring, daytime sleepiness and cardiovascular disease. We aimed to determine the frequency of sleep apnoea among females in the general population. We investigated 400 females from a population-based random sample of 10,000 females aged 20-70 yrs. They answered a questionnaire and performed overnight polysomnography. OSA (apnoea/hypopnoea index (AHI) >/=5) was found in 50% (95% CI 45-55%) of females aged 20-70 yrs. Sleep apnoea was related to age, obesity and hypertension, but not to daytime sleepiness. Severe sleep apnoea (AHI >/=30) was present in 14% (95% CI 8.1-21%) of females aged 55-70 yrs and in 31% (95% CI 12-50%) of obese females with a body mass index of >/=30 kg.m(-2) aged 55-70 yrs. Sleep apnoea with daytime sleepiness and sleep apnoea with hypertension were observed as two different phenotypes of OSA. OSA occurs in 50% of females aged 20-70 yrs. 20% of females have moderate and 6% severe sleep apnoea. Sleep apnoea in females is related to age, obesity and hypertension, but not to daytime sleepiness. When searching for sleep apnoea in females, females with hypertension or obesity should be investigated.",Adult Aged Female Humans Hypertension/complications Middle Aged Polysomnography Prevalence Questionnaires Sleep Sleep Apnea Syndromes/*diagnosis/epidemiology Snoring Young Adult
22966089,Insulin resistance and truncal obesity as important determinants of the greater incidence of diabetes in Indian Asians and African Caribbeans compared with Europeans: the Southall And Brent REvisited (SABRE) cohort.,Diabetes Care,Tillin T and Hughes AD and Godsland IF and Whincup P and Forouhi NG and Welsh P and Sattar N and McKeigue PM and Chaturvedi N,Missing,"OBJECTIVE: To determine the extent of, and reasons for, ethnic differences in type 2 diabetes incidence in the U.K. RESEARCH DESIGN AND METHODS: Population-based triethnic cohort. Participants were without diabetes, aged 40-69 at baseline (1989-1991), and followed-up for 20 years. Baseline measurements included fasting and postglucose bloods, anthropometry, and lifestyle questionnaire. Incident diabetes was identified from medical records and participant recall. Ethnic differences in diabetes incidence were examined using competing risks regression. RESULTS: Incident diabetes was identified in 196 of 1,354 (14%) Europeans, 282 of 839 (34%) Indian Asians, and 100 of 335 (30%) African Caribbeans. All Indian Asians and African Caribbeans were first-generation migrants. Compared with Europeans, age-adjusted subhazard ratios (SHRs [95% CI]) for men and women, respectively, were 2.88 (95%, 2.36-3.53; P < 0.001) and 1.91 (1.18-3.10; P = 0.008) in Indian Asians, and 2.23 (1.64-3.03; P < 0.001) and 2.51 (1.63-3.87; P < 0.001) in African Caribbeans. Differences in baseline insulin resistance and truncal obesity largely attenuated the ethnic minority excess in women (adjusted SHRs: Indian Asians 0.77 [0.49-1.42]; P = 0.3; African Caribbeans 1.48 [0.89-2.45]; P = 0.13), but not in men (adjusted SHRs: Indian Asians 1.98 [1.52-2.58]; P < 0.001 and African Caribbeans, 2.05 [1.46-2.89; P < 0.001]). CONCLUSIONS: Insulin resistance and truncal obesity account for the twofold excess incidence of diabetes in Indian Asian and African Caribbean women, but not men. Explanations for the excess diabetes risk in ethnic minority men remains unclear. Further study requires more precise measures of conventional risk factors and identification of novel risk factors.","Adult African Continental Ancestry Group/statistics & numerical data Aged Asian Continental Ancestry Group/statistics & numerical data Diabetes Mellitus, Type 2/*epidemiology Female Humans Insulin Resistance/*physiology Male Middle Aged Obesity, Abdominal/*physiopathology"
22965656,Population-based case-control study of recreational drug use and testis cancer risk confirms an association between marijuana use and nonseminoma risk.,Cancer,Lacson JC and Carroll JD and Tuazon E and Castelao EJ and Bernstein L and Cortessis VK,Missing,"BACKGROUND: Testicular germ cell tumor (TGCT) incidence increased steadily in recent decades, but causes remain elusive. Germ cell function may be influenced by cannabinoids, and 2 prior epidemiologic studies reported that the use of marijuana may be associated with nonseminomatous TGCT. Here, the authors evaluate the relation between TGCTs and exposure to marijuana and other recreational drugs using a population-based case-control study. METHODS: In total, 163 patients who were diagnosed with TGCT in Los Angeles County from December 1986 to April 1991 were enrolled, and 292 controls were matched on age, race/ethnicity, and neighborhood. Participants were asked about drug use by a structured, in-person interview. Odds ratios (ORs) and 95% confidence intervals (CIs) were estimated using conditional logistic regression analysis adjusted for history of cryptorchidism; education; religiosity; and reported use of marijuana, cocaine, and amyl nitrite. RESULTS: Compared with never use, ever use of marijuana had a 2-fold increased risk (OR, 1.94; 95% CI, 1.02-3.68), whereas ever use of cocaine had a negative association with TGCT (OR, 0.54; 95% CI, 0.32-0.91). Stratification on tumor histology revealed a specific association of marijuana use with nonseminoma and mixed histology tumors (OR, 2.42; 95% CI, 1.08-5.42). CONCLUSIONS: A specific association was observed between marijuana use and the risk of nonseminoma and mixed tumors. To the authors' knowledge, this is the first report of a negative association between cocaine use and TGCT risk. The current results warrant mechanistic studies of marijuana's effect on the endocannabinoid system and TGCT risk and caution that recreational and therapeutic use of cannabinoids by young men may confer malignant potential to testicular germ cells.","Adolescent Adult Case-Control Studies Humans Male Marijuana Smoking/*adverse effects Neoplasms, Germ Cell and Embryonal/*epidemiology Risk Factors Testicular Neoplasms/epidemiology Young Adult"
22975340,"Protective efficacy of the recombinant, live-attenuated, CYD tetravalent dengue vaccine in Thai schoolchildren: a randomised, controlled phase 2b trial.",Lancet,Sabchareon A and Wallace D and Sirivichayakul C and Limkittikul K and Chanthavanich P and Suvannadabba S and Jiwariyavej V and Dulyachai W and Pengsaa K and Wartel TA and Moureau A and Saville M and Bouckenooghe A and Viviani S and Tornieporth NG and Lang J,Missing,"BACKGROUND: Roughly half the world's population live in dengue-endemic countries, but no vaccine is licensed. We investigated the efficacy of a recombinant, live, attenuated tetravalent dengue vaccine. METHODS: In this observer-masked, randomised, controlled, monocentre, phase 2b, proof-of-concept trial, healthy Thai schoolchildren aged 4-11 years were randomly assigned (2:1) to receive three injections of dengue vaccine or control (rabies vaccine or placebo) at months 0, 6, and 12. Randomisation was by computer-generated permuted blocks of six and participants were assigned with an interactive response system. Participants were actively followed up until month 25. All acute febrile illnesses were investigated. Dengue viraemia was confirmed by serotype-specific RT-PCR and non-structural protein 1 ELISA. The primary objective was to assess protective efficacy against virologically confirmed, symptomatic dengue, irrespective of severity or serotype, occurring 1 month or longer after the third injection (per-protocol analysis). This trial is registered at ClinicalTrials.gov, NCT00842530. FINDINGS: 4002 participants were assigned to vaccine (n=2669) or control (n=1333). 3673 were included in the primary analysis (2452 vaccine, 1221 control). 134 cases of virologically confirmed dengue occurred during the study. Efficacy was 30.2% (95% CI -13.4 to 56.6), and differed by serotype. Dengue vaccine was well tolerated, with no safety signals after 2 years of follow-up after the first dose. INTERPRETATION: These data show for the first time that a safe vaccine against dengue is possible. Ongoing large-scale phase 3 studies in various epidemiological settings will provide pivotal data for the CYD dengue vaccine candidate. FUNDING: Sanofi Pasteur.","Child Child, Preschool Dengue/*prevention & control Dengue Vaccines/immunology/*therapeutic use Dengue Virus/immunology Female Humans Male Serotyping Treatment Outcome Vaccines, Attenuated Vaccines, Synthetic"
22966036,Medical errors in US pediatric inpatients with chronic conditions.,Pediatrics,Ahuja N and Zhao W and Xiang H,Missing,"OBJECTIVE: To investigate the association between chronic conditions and iatrogenic medical errors in US pediatric inpatients. METHODS: The 2006 Kids' Inpatient Database (KID) was analyzed. Medical errors were defined by using International Classification of Diseases, Ninth Revision, Clinical Modification (ICD-9-CM) codes. Medical error rates per 100 hospital discharges and per 1000 inpatient days were calculated. Logistic regression models were fitted to study the association between number of chronic conditions and medical errors, controlling for patient characteristics, hospital characteristics, disease severity, and length of stay. RESULTS: In the 2006 KID, 22.3% of pediatric inpatients had 1 chronic condition, 9.8% had 2 chronic conditions, and 12.0% had >/= 3 chronic conditions. The overall medical error rate per 100 discharges was 3.0 (95% confidence interval [CI]: 2.8-3.3); it was 5.3 (95% CI: 4.9-5.7) in children with chronic conditions and 1.3 (95% CI: 1.2-1.3) in children without chronic conditions. The medical error rate per 1000 inpatient days was also higher in children with chronic conditions. The association between chronic conditions and medical errors remained statistically significant in logistic regression models adjusting for patient characteristics, hospital characteristics, disease severity, and length of stay. In the adjusted model, the odds ratio of medical errors for children with 1 chronic condition was 1.40 (95% CI: 1.32-1.48); for children with 2 conditions, the OR was 1.55 (95% CI: 1.45-1.66); and for children with 3 conditions, the OR was 1.66 (95% CI: 1.53-1.81). CONCLUSIONS: The number of chronic conditions was significantly associated with iatrogenic medical errors in pediatric inpatients.","Adolescent Child Child, Preschool *Chronic Disease Databases, Factual Female *Hospitalization Humans Infant Infant, Newborn Length of Stay Logistic Models Male Medical Errors/*statistics & numerical data Odds Ratio Risk Factors Severity of Illness Index United States"
22964778,Interventions to improve adherence to self-administered medications for chronic diseases in the United States: a systematic review.,Ann Intern Med,Viswanathan M and Golin CE and Jones CD and Ashok M and Blalock SJ and Wines RC and Coker-Schwimmer EJ and Rosen DL and Sista P and Lohr KN,rti,"BACKGROUND: Suboptimum medication adherence is common in the United States and leads to serious negative health consequences but may respond to intervention. PURPOSE: To assess the comparative effectiveness of patient, provider, systems, and policy interventions that aim to improve medication adherence for chronic health conditions in the United States. DATA SOURCES: Eligible peer-reviewed publications from MEDLINE and the Cochrane Library indexed through 4 June 2012 and additional studies from reference lists and technical experts. STUDY SELECTION: Randomized, controlled trials of patient, provider, or systems interventions to improve adherence to long-term medications and nonrandomized studies of policy interventions to improve medication adherence. DATA EXTRACTION: Two investigators independently selected, extracted data from, and rated the risk of bias of relevant studies. DATA SYNTHESIS: The evidence was synthesized separately for each clinical condition; within each condition, the type of intervention was synthesized. Two reviewers graded the strength of evidence by using established criteria. From 4124 eligible abstracts, 62 trials of patient-, provider-, or systems-level interventions evaluated 18 types of interventions; another 4 observational studies and 1 trial of policy interventions evaluated the effect of reduced medication copayments or improved prescription drug coverage. Clinical conditions amenable to multiple approaches to improving adherence include hypertension, heart failure, depression, and asthma. Interventions that improve adherence across multiple clinical conditions include policy interventions to reduce copayments or improve prescription drug coverage, systems interventions to offer case management, and patient-level educational interventions with behavioral support. LIMITATIONS: Studies were limited to adults with chronic conditions (excluding HIV, AIDS, severe mental illness, and substance abuse) in the United States. Clinical and methodological heterogeneity hindered quantitative data pooling. CONCLUSION: Reduced out-of-pocket expenses, case management, and patient education with behavioral support all improved medication adherence for more than 1 condition. Evidence is limited on whether these approaches are broadly applicable or affect longterm medication adherence and health outcomes. PRIMARY FUNDING SOURCE: Agency for Healthcare Research and Quality.",Case Management Chronic Disease/*drug therapy Comparative Effectiveness Research Health Policy Humans Insurance Coverage *Medication Adherence Outcome Assessment (Health Care) Patient Education as Topic Self Administration United States
