24920287,Pregnant women with posttraumatic stress disorder and risk of preterm birth.,JAMA Psychiatry,Yonkers KA and Smith MV and Forray A and Epperson CN and Costello D and Lin H and Belanger K,Missing,"IMPORTANCE: Posttraumatic stress disorder (PTSD) occurs in about 8% of pregnant women. Stressful conditions, including PTSD, are inconsistently linked to preterm birth. Psychotropic treatment has been frequently associated with preterm birth. Identifying whether the psychiatric illness or its treatment is independently associated with preterm birth may help clinicians and patients when making management decisions. OBJECTIVE: To determine whether a likely diagnosis of PTSD or antidepressant and benzodiazepine treatment during pregnancy is associated with risk of preterm birth. We hypothesized that pregnant women who likely had PTSD and women receiving antidepressant or anxiolytic treatment would be more likely to experience preterm birth. DESIGN, SETTING, AND PARTICIPANTS: Longitudinal, prospective cohort study of 2654 women who were recruited before 17 completed weeks of pregnancy from 137 obstetrical practices in Connecticut and Western Massachusetts. EXPOSURES: Posttraumatic stress disorder, major depressive episode, and use of antidepressant and benzodiazepine medications. MAIN OUTCOMES AND MEASURES: Preterm birth, operationalized as delivery prior to 37 completed weeks of pregnancy. Likely psychiatric diagnoses were generated through administration of the Composite International Diagnostic Interview and the Modified PTSD Symptom Scale. Data on medication use were gathered at each participant interview. RESULTS: Recursive partitioning analysis showed elevated rates of preterm birth among women with PTSD. A further split of the PTSD node showed high rates for women who met criteria for a major depressive episode, which suggests an interaction between these 2 exposures. Logistic regression analysis confirmed risk for women who likely had both conditions (odds ratio [OR], 4.08 [95% CI, 1.27-13.15]). For each point increase on the Modified PTSD Symptom Scale (range, 0-110), the risk of preterm birth increased by 1% to 2%. The odds of preterm birth are high for women who used a serotonin reuptake inhibitor (OR, 1.55 [95% CI, 1.02-2.36]) and women who used a benzodiazepine medication (OR, 1.99 [95% CI, 0.98-4.03]). CONCLUSIONS AND RELEVANCE: Women with likely diagnoses of both PTSD and a major depressive episode are at a 4-fold increased risk of preterm birth; this risk is greater than, and independent of, antidepressant and benzodiazepine use and is not simply a function of mood or anxiety symptoms.",Missing
24258147,The weight of traumatic stress: a prospective study of posttraumatic stress disorder symptoms and weight status in women.,JAMA Psychiatry,Kubzansky LD and Bordelois P and Jun HJ and Roberts AL and Cerda M and Bluestone N and Koenen KC,Missing,"IMPORTANCE: Posttraumatic stress disorder (PTSD) indicates a chronic stress reaction in response to trauma. This prevalent condition has been identified as a possible risk factor for obesity. Whether PTSD symptoms alter the trajectory of weight gain or constitute a comorbid condition has not been established. OBJECTIVE: To determine whether women who develop PTSD symptoms are subsequently more likely to gain weight and become obese relative to trauma-exposed women who do not develop PTSD symptoms or women with no trauma exposure or PTSD symptoms and whether the effects are independent of depression. DESIGN, SETTING, AND PARTICIPANTS: The Nurses' Health Study II, a prospective observational study initiated in 1989 with follow-up to 2005, using a PTSD screener to measure PTSD symptoms and time of onset. We included the subsample of the Nurses' Health Study II (54 224 participants; ages 24-44 years in 1989) in whom trauma and PTSD symptoms were measured. EXPOSURES: Trauma and PTSD symptoms. MAIN OUTCOMES AND MEASURES: Development of overweight and obesity using body mass index (BMI) (calculated as weight in kilograms divided by height in meters squared) cut points 25.0 and 30.0, respectively; change in BMI during follow-up among women reporting PTSD symptom onset before 1989; and BMI trajectory before and after PTSD symptom onset among women who developed PTSD symptoms in 1989 or during follow-up. RESULTS: Among women with at least 4 PTSD symptoms before 1989 (cohort initiation), BMI increased more steeply (b = 0.09 [SE = 0.01]; P < .001) during the follow-up. Among women who developed PTSD symptoms in 1989 or later, BMI trajectory did not differ by PTSD status before PTSD onset. After PTSD symptom onset, women with at least 4 symptoms had a faster rise in BMI (b = 0.08 [SE = 0.02]; P < .001). The onset of at least 4 PTSD symptoms in 1989 or later was also associated with an increased risk of becoming overweight or obese (odds ratio, 1.36 [95% CI, 1.19-1.56]) among women with a normal BMI in 1989. Effects were maintained after adjusting for depression. CONCLUSIONS AND RELEVANCE: Experience of PTSD symptoms is associated with an increased risk of becoming overweight or obese, and PTSD symptom onset alters BMI trajectories over time. The presence of PTSD symptoms should raise clinician concerns about physical health problems that may develop and prompt closer attention to weight status.","Adult Body Mass Index Female Humans Obesity/*etiology/psychology Overweight/etiology/psychology Prospective Studies Psychiatric Status Rating Scales Questionnaires Risk Factors Stress Disorders, Post-Traumatic/*complications Weight Gain"
25230359,Posttraumatic Stress Disorder Symptoms and Food Addiction in Women by Timing and Type of Trauma Exposure.,JAMA Psychiatry,Mason SM and Flint AJ and Roberts AL and Agnew-Blais J and Koenen KC and Rich-Edwards JW,Missing,"Importance: Posttraumatic stress disorder (PTSD) appears to increase obesity risk but the pathways by which PTSD leads to weight gain are not known. Identification of the links between PTSD and obesogenic eating behaviors is necessary to clarify this pathway and inform development of obesity prevention strategies in PTSD-affected populations. Objective: To determine whether women with PTSD symptoms are more likely to report food addiction, a measure of perceived dependence on food, than women without PTSD symptoms. Also, to determine whether age at PTSD symptom onset and type of trauma influence the PTSD-food addiction association. Design, Setting, and Participants: Cross-sectional analysis of 49 408 participants in the Nurses' Health Study II, a cohort comprising women nurses who were aged 25 to 42 years at the 1989 recruitment from 14 US states. Main Outcomes and Measures: The Nurses' Health Study II ascertained lifetime trauma exposure and PTSD symptoms in 2008 and current food addiction in 2009. Food addiction was defined as 3 or more clinically significant symptoms on a modified version of the Yale Food Addiction Scale. Confounder-adjusted prevalence ratios and 95% CIs were estimated using modified Poisson regression. Results: Approximately 80% of the study sample reported some type of trauma exposure, with 66% of the trauma-exposed participants reporting at least 1 lifetime PTSD symptom. Eight percent of the cohort met the criteria for food addiction. The prevalence of food addiction increased with the number of lifetime PTSD symptoms, and women with the greatest number of PTSD symptoms (6-7 symptoms) had more than twice the prevalence of food addiction as women with neither PTSD symptoms nor trauma histories (prevalence ratio, 2.68; 95% CI, 2.41-2.97). Symptoms of PTSD were more strongly related to food addiction when symptom onset occurred at an earlier age. The PTSD-food addiction association did not differ substantially by trauma type. Conclusions and Relevance: Symptoms of PTSD were associated with increased food addiction prevalence in this cohort of women. Strategies to reduce obesity associated with PTSD may require psychological and behavioral interventions that address dependence on food and/or use of food to cope with distress.",Missing
24756513,Door-to-needle times for tissue plasminogen activator administration and clinical outcomes in acute ischemic stroke before and after a quality improvement initiative.,JAMA,Fonarow GC and Zhao X and Smith EE and Saver JL and Reeves MJ and Bhatt DL and Xian Y and Hernandez AF and Peterson ED and Schwamm LH,Missing,"IMPORTANCE: The benefits of intravenous tissue plasminogen activator (tPA) in patients with acute ischemic stroke (AIS) are time dependent and guidelines recommend a door-to-needle (DTN) time of 60 minutes or less. However, studies have found that less than 30% of US patients are treated within this time window. TARGET: Stroke was designed as a national quality improvement initiative to improve DTN times for tPA administration in patients with AIS. OBJECTIVES: To evaluate DTN times for tPA administration and the proportion of patients with times of 60 minutes or less before and after initiation of a quality improvement initiative and to determine whether potential improvements in DTN times were associated with improvements in clinical outcomes. DESIGN, SETTING, AND PATIENTS: The TARGET: Stroke initiative disseminated 10 care strategies to achieve faster DTN times for tPA administration, provided clinical decision support tools, facilitated hospital participation, and encouraged sharing of best practices. This study included 71,169 patients with AIS treated with tPA (27,319 during the preintervention period from April 2003-December 2009 and 43,850 during the postintervention period from January 2010-September 2013) from 1030 Get With The Guidelines-Stroke participating hospitals (52.8% of total). MAIN OUTCOMES AND MEASURES: The DTN times for tPA administration of 60 minutes or less and in-hospital risk-adjusted mortality, symptomatic intracranial hemorrhage, ambulatory status at discharge, and discharge destination. RESULTS: Median DTN time for tPA administration declined from 77 minutes (interquartile range [IQR], 60-98 minutes) during the preintervention period to 67 minutes (IQR, 51-87 minutes) during the postintervention period (P < .001). The DTN times for tPA administration of 60 minutes or less increased from 26.5% (95% CI, 26.0%-27.1%) of patients during the preintervention period to 41.3% (95% CI, 40.8%-41.7%) during the postintervention period (P < .001). The DTN times of 60 minutes or less increased from 29.6% (95% CI, 27.8%-31.5%) of patients in the quarter immediately before the intervention (fourth quarter of 2009) to 53.3% (95% CI, 51.5%-55.2%) in the final postintervention quarter (third quarter of 2013) (P < .001). The annual rate of improvement in DTN times of 60 minutes or less increased from 1.36% (95% CI, 1.04%-1.67%) per year preintervention to 6.20% (95% CI, 5.58%-6.78%) per year postintervention (P < .001). In-hospital all-cause mortality improved significantly from the preintervention to the postintervention period (9.93% vs 8.25%, respectively; adjusted odds ratio [OR], 0.89 [95% CI, 0.83-0.94], P < .001), symptomatic intracranial hemorrhage within 36 hours was less likely to occur (5.68% vs 4.68%; adjusted OR, 0.83 [95% CI, 0.76-0.91], P < .001), and discharge to home was more frequent (37.6% vs 42.7%; adjusted OR, 1.14 [95% CI, 1.09-1.19], P < .001). CONCLUSIONS AND RELEVANCE: Implementation of a national quality improvement initiative was associated with improved timeliness of tPA administration following AIS on a national scale, and this improvement was associated with lower in-hospital mortality and intracranial hemorrhage, along with an increase in the percentage of patients discharged home.","Aged Aged, 80 and over Brain Ischemia/complications Decision Support Systems, Clinical Female Fibrinolytic Agents/*administration & dosage Guideline Adherence Hospital Mortality Hospitals Humans Intracranial Hemorrhages Male Middle Aged Patient Discharge *Quality Improvement Registries Stroke/*drug therapy/etiology Thrombolytic Therapy/standards Tissue Plasminogen Activator/*administration & dosage Treatment Outcome"
25179639,"Trends in Dietary Quality Among Adults in the United States, 1999 Through 2010.",JAMA Intern Med,Wang DD and Leung CW and Li Y and Ding EL and Chiuve SE and Hu FB and Willett WC,Missing,"Importance: Many changes in the economy, policies related to nutrition, and food processing have occurred within the United States since 2000, and the net effect on dietary quality is not clear. These changes may have affected various socioeconomic groups differentially. Objective: To investigate trends in dietary quality from 1999 to 2010 in the US adult population and within socioeconomic subgroups. Design, Setting, and Participants: Nationally representative sample of 29 124 adults aged 20 to 85 years from the US 1999 to 2010 National Health and Nutrition Examination Survey. Main Outcomes and Measures: The Alternate Healthy Eating Index 2010 (AHEI-2010), an 11-dimension score (range, 0-10 for each component score and 0-110 for the total score), was used to measure dietary quality. A higher AHEI-2010 score indicated a more healthful diet. Results: The energy-adjusted mean of the AHEI-2010 increased from 39.9 in 1999 to 2000 to 46.8 in 2009 to 2010 (linear trend P < .001). Reduction in trans fat intake accounted for more than half of this improvement. The AHEI-2010 component score increased by 0.9 points for sugar-sweetened beverages and fruit juice (reflecting decreased consumption), 0.7 points for whole fruit, 0.5 points for whole grains, 0.5 points for polyunsaturated fatty acids, and 0.4 points for nuts and legumes over the 12-year period (all linear trend P < .001). Family income and education level were positively associated with total AHEI-2010, and the gap between low and high socioeconomic status widened over time, from 3.9 points in 1999 to 2000 to 7.8 points in 2009 to 2010 (interaction P = .01). Conclusions and Relevance: Although a steady improvement in AHEI-2010 was observed across the 12-year period, the overall dietary quality remains poor. Better dietary quality was associated with higher socioeconomic status, and the gap widened with time. Future efforts to improve nutrition should address these disparities.",Missing
25073831,Racial disparities in adoption of axillary sentinel lymph node biopsy and lymphedema risk in women with breast cancer.,JAMA Surg,Black DM and Jiang J and Kuerer HM and Buchholz TA and Smith BD,Missing,"IMPORTANCE: Racial disparities exist in many aspects of breast cancer care. Sentinel lymph node biopsy (SLNB) was developed to replace axillary lymph node dissection (ALND) for staging early breast cancer to minimize complications. Racial disparities in the use of SLNB remain incompletely characterized, and their effect on lymphedema risk is not known. OBJECTIVE: To determine racial differences in SLNB use among patients with pathologically node-negative breast cancer during the period when SLNB became the preferred method for axillary staging as well as whether such differences affect lymphedema risk. DESIGN, SETTING, AND PARTICIPANTS: A retrospective study was conducted using the Surveillance, Epidemiology, and End Results-Medicare-linked database from 2002 through 2007 to identify cases of incident, nonmetastatic, pathologically node-negative breast cancer in women aged 66 years or older. MAIN OUTCOMES AND MEASURES: Sentinel lymph node biopsy use and 5-year cumulative incidence of lymphedema by race. RESULTS: Of 31 274 women identified, 1767 (5.6%) were black, 27 856 (89.1%) were white, and 1651 (5.3%) were of other or unknown race. Sentinel lymph node biopsy was performed in 73.7% of white patients and 62.4% of black patients (P < .001). The use of SLNB increased by year for both black and white patients (P < .001); however, a fixed disparity of approximately 12 percentage points in SLNB use persisted through 2007. In adjusted analysis, black patients were significantly less likely than white patients to undergo SLNB (odds ratio, 0.67; 95% CI, 0.60-0.75; P < .001). Overall, the 5-year cumulative lymphedema risk was 8.2% in whites and 12.3% in blacks (hazard ratio [HR], 1.43; 95% CI, 1.23-1.67; P < .001). When stratified by type of axillary surgery, 5-year lymphedema risk was 6.8% in whites undergoing SLNB (HR, 1 [reference]), 8.8% in blacks undergoing SLNB (HR, 1.28; 95% CI, 1.02-1.60; P = .03), 12.2% in whites undergoing ALND (1.79; 1.63-1.96; P < .001), and 18.0% in blacks undergoing ALND (2.76; 2.25-3.39; P < .001). CONCLUSIONS AND RELEVANCE: Although SLNB use increased in both black and white patients with pathologically node-negative breast cancer from 2002 through 2007, the rates of SLNB remained lower in black than white patients during this entire period by approximately 12 percentage points. This racial disparity in SLNB use contributed to racial disparities in lymphedema risk. Improvements in the dissemination of new techniques are needed to avoid disparities in breast cancer care and patient outcomes, particularly in disadvantaged groups.",Missing
23460307,Proton pump inhibitors and risk of 1-year mortality and rehospitalization in older patients discharged from acute care hospitals.,JAMA Intern Med,Maggio M and Corsonello A and Ceda GP and Cattabiani C and Lauretani F and Butto V and Ferrucci L and Bandinelli S and Abbatecola AM and Spazzafumo L and Lattanzio F,Missing,"IMPORTANCE: The use of proton pump inhibitors (PPIs) has rapidly increased during the past several years. However, concern remains about risks associated with their long-term use in older populations. OBJECTIVE: To investigate the relationship between the use of PPIs and the risk of death or the combined end point of death or rehospitalization in older patients discharged from acute care hospitals. DESIGN: We investigated the relationship between PPI use and study outcomes using time-dependent Cox proportional hazards regression in patients 65 years or older discharged from acute care medical wards from April 1 to June 30, 2007. SETTING: Eleven acute care medical wards. PARTICIPANTS: Four hundred ninety-one patients (mean [SD] age, 80.0 [5.9] years). MAIN OUTCOME MEASURES: Mortality and the combined end point of death or rehospitalization. RESULTS The use of PPIs was independently associated with mortality (hazard ratio, 1.51 [95% CI, 1.03-2.77]) but not with the combined end point (1.49 [0.98-2.17]). An increased risk of mortality was observed among patients exposed to high-dose PPIs vs none (hazard ratio, 2.59 [95% CI, 1.22-7.16]). CONCLUSIONS AND RELEVANCE: In older patients discharged from acute care hospitals, the use of high-dose PPIs is associated with increased 1-year mortality. Randomized controlled studies including older frail patients are needed. In the meantime, physicians need to use caution and balance benefits and harms in long-term prescription of high-dose PPIs.","Aged Aged, 80 and over Female Humans Male *Mortality *Patient Readmission Proportional Hazards Models Proton Pump Inhibitors/*adverse effects Risk Time Factors"
25247518,"Prevalence and incidence trends for diagnosed diabetes among adults aged 20 to 79 years, United States, 1980-2012.",JAMA,Geiss LS and Wang J and Cheng YJ and Thompson TJ and Barker L and Li Y and Albright AL and Gregg EW,Missing,"IMPORTANCE: Although the prevalence and incidence of diabetes have increased in the United States in recent decades, no studies have systematically examined long-term, national trends in the prevalence and incidence of diagnosed diabetes. OBJECTIVE: To examine long-term trends in the prevalence and incidence of diagnosed diabetes to determine whether there have been periods of acceleration or deceleration in rates. DESIGN, SETTING, AND PARTICIPANTS: We analyzed 1980-2012 data for 664,969 adults aged 20 to 79 years from the National Health Interview Survey (NHIS) to estimate incidence and prevalence rates for the overall civilian, noninstitutionalized, US population and by demographic subgroups (age group, sex, race/ethnicity, and educational level). MAIN OUTCOMES AND MEASURES: The annual percentage change (APC) in rates of the prevalence and incidence of diagnosed diabetes (type 1 and type 2 combined). RESULTS: The APC for age-adjusted prevalence and incidence of diagnosed diabetes did not change significantly during the 1980s (for prevalence, 0.2% [95% CI, -0.9% to 1.4%], P = .69; for incidence, -0.1% [95% CI, -2.5% to 2.4%], P = .93), but each increased sharply during 1990-2008 (for prevalence, 4.5% [95% CI, 4.1% to 4.9%], P < .001; for incidence, 4.7% [95% CI, 3.8% to 5.6%], P < .001) before leveling off with no significant change during 2008-2012 (for prevalence, 0.6% [95% CI, -1.9% to 3.0%], P = .64; for incidence, -5.4% [95% CI, -11.3% to 0.9%], P = .09). The prevalence per 100 persons was 3.5 (95% CI, 3.2 to 3.9) in 1990, 7.9 (95% CI, 7.4 to 8.3) in 2008, and 8.3 (95% CI, 7.9 to 8.7) in 2012. The incidence per 1000 persons was 3.2 (95% CI, 2.2 to 4.1) in 1990, 8.8 (95% CI, 7.4 to 10.3) in 2008, and 7.1 (95% CI, 6.1 to 8.2) in 2012. Trends in many demographic subpopulations were similar to these overall trends. However, incidence rates among non-Hispanic black and Hispanic adults continued to increase (for interaction, P = .03 for non-Hispanic black adults and P = .01 for Hispanic adults) at rates significantly greater than for non-Hispanic white adults. In addition, the rate of increase in prevalence was higher for adults who had a high school education or less compared with those who had more than a high school education (for interaction, P = .006 for <high school and P < .001 for high school). CONCLUSIONS AND RELEVANCE: Analyses of nationally representative data from 1980 to 2012 suggest a doubling of the incidence and prevalence of diabetes during 1990-2008, and a plateauing between 2008 and 2012. However, there appear to be continued increases in the prevalence or incidence of diabetes among subgroups, including non-Hispanic black and Hispanic subpopulations and those with a high school education or less.",Missing
23986338,The experience of symptoms of depression in men vs women: analysis of the National Comorbidity Survey Replication.,JAMA Psychiatry,Martin LA and Neighbors HW and Griffith DM,Missing,"IMPORTANCE: When men are depressed they may experience symptoms that are different than what is included in the current diagnostic criteria. OBJECTIVE: To explore whether sex disparities in depression rates disappear when alternative symptoms are considered in the place of, or in addition to, more conventional depression symptoms. DESIGN, SETTING, PARTICIPANTS, AND MAIN OUTCOMES AND MEASURES: Using data from the National Comorbidity Survey Replication, a nationally represented mental health survey, we evaluated sex differences in symptom endorsement in 2 new scales that included alternative depression symptoms. We analyzed sex differences in symptom endorsement using 2-sided, design-based, .05-level t tests and multivariate logistic regression to identify predictors of depression. RESULTS; Men reported higher rates of anger attacks/aggression, substance abuse, and risk taking compared with women. Analyses using the scale that included alternative, male-type symptoms of depression found that a higher proportion of men (26.3%) than women (21.9%) (P = .007) met criteria for depression. Analyses using the scale that included alternative and traditional depression symptoms found that men and women met criteria for depression in equal proportions: 30.6% of men and 33.3% of women (P = .57). CONCLUSIONS AND RELEVANCE: When alternative and traditional symptoms are combined, sex disparities in the prevalence of depression are eliminated. Further study is needed to clarify which symptoms truly describe men's experiences of depression.",Adolescent Adult Aged Depression/*diagnosis Female Health Surveys Humans Logistic Models Male Middle Aged Psychiatric Status Rating Scales/*statistics & numerical data *Sex Characteristics Symptom Assessment/*statistics & numerical data
23839749,Geographic variation in cardiovascular procedure use among Medicare fee-for-service vs Medicare Advantage beneficiaries.,JAMA,Matlock DD and Groeneveld PW and Sidney S and Shetterly S and Goodrich G and Glenn K and Xu S and Yang L and Farmer SA and Reynolds K and Cassidy-Bushrow AE and Lieu T and Boudreau DM and Greenlee RT and Tom J and Vupputuri S and Adams KF and Smith DH and Gunter MJ and Go AS and Magid DJ,ucdenver,"IMPORTANCE: Little is known about how different financial incentives between Medicare Advantage and Medicare fee-for-service (FFS) reimbursement structures influence use of cardiovascular procedures. OBJECTIVE: To compare regional cardiovascular procedure rates between Medicare Advantage and Medicare FFS beneficiaries. DESIGN, SETTING, AND PARTICIPANTS: Cross-sectional study of Medicare beneficiaries older than 65 years between 2003-2007 comparing rates of coronary angiography, percutaneous coronary intervention (PCI), and coronary artery bypass graft (CABG) surgery across 32 hospital referral regions in 12 states. MAIN OUTCOMES AND MEASURES: Rates of coronary angiography, PCI, and CABG surgery. RESULTS: We evaluated a total of 878,339 Medicare Advantage patients and 5,013,650 Medicare FFS patients. Compared with Medicare FFS patients, Medicare Advantage patients had lower age-, sex-, race-, and income-adjusted procedure rates per 1000 person-years for angiography (16.5 [95% CI, 14.8-18.2] vs 25.9 [95% CI, 24.0-27.9]; P < .001) and PCI (6.8 [95% CI, 6.0-7.6] vs 9.8 [95% CI, 9.0-10.6]; P < .001) but similar rates for CABG surgery (3.1 [95% CI, 2.8-3.5] vs 3.4 [95% CI, 3.1-3.7]; P = .33). There were no significant differences between Medicare Advantage and Medicare FFS patients in the rates per 1000 person-years of urgent angiography (3.9 [95% CI, 3.6-4.2] vs 4.3 [95% CI, 4.0-4.6]; P = .24) or PCI (2.4 [95% CI, 2.2-2.7] vs 2.7 [95% CI, 2.5-2.9]; P = .16). Procedure rates varied widely across hospital referral regions among Medicare Advantage and Medicare FFS patients. For angiography, the rates per 1000 person-years ranged from 9.8 to 40.6 for Medicare Advantage beneficiaries and from 15.7 to 44.3 for Medicare FFS beneficiaries. For PCI, the rates ranged from 3.5 to 16.8 for Medicare Advantage and from 4.7 to 16.1 for Medicare FFS. The rates for CABG surgery ranged from 1.5 to 6.1 for Medicare Advantage and from 2.5 to 6.0 for Medicare FFS. Across regions, we found no statistically significant correlation between Medicare Advantage and Medicare FFS beneficiary utilization for angiography (Spearman r = 0.19, P = .29) and modest correlations for PCI (Spearman r = 0.33, P = .06) and CABG surgery (Spearman r = 0.35, P = .05). Among Medicare Advantage beneficiaries, adjustment for additional cardiac risk factors had little influence on procedure rates. CONCLUSIONS AND RELEVANCE: Although Medicare beneficiaries enrolled in capitated Medicare Advantage programs had lower angiography and PCI procedure rates than those enrolled in Medicare FFS, the degree of geographic variation in procedure rates was substantial among Medicare Advantage beneficiaries and was similar in magnitude to that observed among Medicare FFS beneficiaries.","Age Factors Aged Aged, 80 and over Capitation Fee Coronary Angiography/*utilization Coronary Artery Bypass/*utilization Cross-Sectional Studies Fee-for-Service Plans/*statistics & numerical data Female Geography Humans Male Medicare/*statistics & numerical data Medicare Part C/*statistics & numerical data Percutaneous Coronary Intervention/*utilization Reimbursement, Incentive Sex Factors United States"
23047360,Association of public reporting for percutaneous coronary intervention with utilization and outcomes among Medicare beneficiaries with acute myocardial infarction.,JAMA,Joynt KE and Blumenthal DM and Orav EJ and Resnic FS and Jha AK,partners,"CONTEXT: Public reporting of patient outcomes is an important tool to improve quality of care, but some observers worry that such efforts will lead clinicians to avoid high-risk patients. OBJECTIVE: To determine whether public reporting for percutaneous coronary intervention (PCI) is associated with lower rates of PCI for patients with acute myocardial infarction (MI) or with higher mortality rates in this population. DESIGN, SETTING, AND PATIENTS: Retrospective observational study conducted using data from fee-for-service Medicare patients (49,660 from reporting states and 48,142 from nonreporting states) admitted with acute MI to US acute care hospitals between 2002 and 2010. Logistic regression was used to compare PCI and mortality rates between reporting states (New York, Massachusetts, and Pennsylvania) and regional nonreporting states (Maine, Vermont, New Hampshire, Connecticut, Rhode Island, Maryland, and Delaware). Changes in PCI rates over time in Massachusetts compared with nonreporting states were also examined. MAIN OUTCOME MEASURES: Risk-adjusted PCI and mortality rates. RESULTS: In 2010, patients with acute MI were less likely to receive PCI in public reporting states than in nonreporting states (unadjusted rates, 37.7% vs 42.7%, respectively; risk-adjusted odds ratio [OR], 0.82 [95% CI, 0.71-0.93]; P = .003). Differences were greatest among the 6708 patients with ST-segment elevation MI (61.8% vs 68.0%; OR, 0.73 [95% CI, 0.59-0.89]; P = .002) and the 2194 patients with cardiogenic shock or cardiac arrest (41.5% vs 46.7%; OR, 0.79 [95% CI, 0.64-0.98]; P = .03). There were no differences in overall mortality among patients with acute MI in reporting vs nonreporting states. In Massachusetts, odds of PCI for acute MI were comparable with odds in nonreporting states prior to public reporting (40.6% vs 41.8%; OR, 1.00 [95% CI, 0.71-1.41]). However, after implementation of public reporting, odds of undergoing PCI in Massachusetts decreased compared with nonreporting states (41.1% vs 45.6%; OR, 0.81 [95% CI, 0.47-1.38]; P = .03 for difference in differences). Differences were most pronounced for the 6081 patients with cardiogenic shock or cardiac arrest (prereporting: 44.2% vs 36.6%; OR, 1.40 [95% CI, 0.85-2.32]; postreporting: 43.9% vs 44.8%; OR, 0.92 [95% CI, 0.38-2.22]; P = .03 for difference in differences). CONCLUSIONS: Among Medicare beneficiaries with acute MI, the use of PCI was lower for patients treated in 3 states with public reporting of PCI outcomes compared with patients treated in 7 regional control states without public reporting. However, there was no difference in overall acute MI mortality between states with and without public reporting.","Aged Aged, 80 and over Angioplasty/standards/*utilization Fee-for-Service Plans/statistics & numerical data Female Hospitals/statistics & numerical data Humans Male *Mandatory Reporting Medicare/*statistics & numerical data Myocardial Infarction/*mortality/*therapy Quality Assurance, Health Care Risk Assessment Treatment Outcome United States/epidemiology"
25203082,Reanalyses of randomized clinical trial data.,JAMA,Ebrahim S and Sohani ZN and Montoya L and Agarwal A and Thorlund K and Mills EJ and Ioannidis JP,Missing,"IMPORTANCE: Reanalyses of randomized clinical trial (RCT) data may help the scientific community assess the validity of reported trial results. OBJECTIVES: To identify published reanalyses of RCT data, to characterize methodological and other differences between the original trial and reanalysis, to evaluate the independence of authors performing the reanalyses, and to assess whether the reanalysis changed interpretations from the original article about the types or numbers of patients who should be treated. DESIGN: We completed an electronic search of MEDLINE from inception to March 9, 2014, to identify all published studies that completed a reanalysis of individual patient data from previously published RCTs addressing the same hypothesis as the original RCT. Four data extractors independently screened articles and extracted data. MAIN OUTCOMES AND MEASURES: Changes in direction and magnitude of treatment effect, statistical significance, and interpretation about the types or numbers of patients who should be treated. RESULTS: We identified 37 eligible reanalyses in 36 published articles, 5 of which were performed by entirely independent authors (2 based on publicly available data and 2 on data that were provided on request; data availability was unclear for 1). Reanalyses differed most commonly in statistical or analytical approaches (n = 18) and in definitions or measurements of the outcome of interest (n = 12). Four reanalyses changed the direction and 2 changed the magnitude of treatment effect, whereas 4 led to changes in statistical significance of findings. Thirteen reanalyses (35%) led to interpretations different from that of the original article, 3 (8%) showing that different patients should be treated; 1 (3%), that fewer patients should be treated; and 9 (24%), that more patients should be treated. CONCLUSIONS AND RELEVANCE: A small number of reanalyses of RCTs have been published to date. Only a few were conducted by entirely independent authors. Thirty-five percent of published reanalyses led to changes in findings that implied conclusions different from those of the original article about the types and number of patients who should be treated.","*Data Interpretation, Statistical Humans *Randomized Controlled Trials as Topic"
